id_szkoly,lp_sio,odl_dop,telefon,fax,www,oddzialy,liczba_uczniow,specjalna,publiczna
42829,5605,1,295940567,,,7,47,False,True
42830,5606,1,519184225,,,7,52,False,True
45576,5611,2,297678260,,,2,8,False,True
42779,5570,1,297727595,,,8,144,False,True
42780,5568,2,297727014,297727065,,8,127,False,True
42810,5593,1,297725019,,,4,43,False,True
42811,5602,1,297725001,297725001,,13,249,False,True
42812,5596,1,297725035,297725035,,7,37,False,True
42813,5594,1,,,,8,104,False,True
42814,5599,1,297725255,297725255,,7,55,False,True
42815,5601,2,297725228,297725228,http://www.zszalas.edu.pl,7,123,False,True
42816,5600,1,297725257,297725257,,4,30,False,True
42817,5595,1,297725834,,,5,47,False,True
42818,5597,1,295940565,,,4,20,False,True
42819,5598,1,,,,4,43,False,True
42786,5571,1,297614514,297614514,,12,243,False,True
42787,5572,0,297615586,297615586,,8,91,False,True
42807,5585,1,297602213,297602213,,8,164,False,True
42808,5588,1,297611027,297611013,http://www.zsl.edu.pl,8,181,False,True
42802,5592,1,297605247,297605247,http://www.spolszewka.pl,4,68,False,True
42803,5591,1,297612291,297612291,http://zsobierwia.edu.pl,5,63,False,True
42804,5590,1,297611028,297611028,http://spnasiadki.edu.pl,5,70,False,True
42805,5587,1,297617123,,http://www.dabrowka.edu.pl,5,77,False,True
42806,5589,1,297604303,297604303,http://www.szkolals.edu.pl,4,53,False,True
42809,5586,0,297606958,297606958,http://www.spbialobiel.pl,6,108,False,True
42831,5616,0,,,,6,120,False,True
42833,5613,0,297648814,297648814,http://www.spantonie.pl,7,86,False,True
42834,5615,1,297681622,297681622,,7,33,False,True
42836,5617,1,297604715,297604715,,7,46,False,True
42837,5614,1,297613177,297613177,,20,423,False,True
46243,5619,2,297604840,297604840,,,,False,False
42846,5626,0,297671160,297671160,,7,64,False,True
42847,5628,1,297671016,297671075,http://www.sptroszyn.pl,11,235,False,True
42857,5637,1,862775091,,,7,98,False,True
42858,5636,3,864781984,,http://spbs.w.interia.pl,4,30,False,True
42859,5640,3,864782313,,,4,22,False,True
42885,5669,2,296446400,296446400,http://www.splubotyn.pl,9,221,False,True
42886,5668,2,296446199,,,4.5,41,False,True
42848,5629,1,297453841,297453841,http://www.sp1.ostrowmaz.pl,21,537,False,True
42849,5631,1,297453456,297453456,http://korczksp3.ostrowmaz.pl,20,484,False,True
42850,5632,2,297454412,,,7,173,False,True
42852,5630,1,297453332,297453332,http://www.dwojka.ostrowmaz.pl,11,229,False,True
42860,5642,2,296447924,,,4,28,False,True
42864,5647,1,296447142,296447142,http://sporlo.malkiniagorna.pl,7,55,False,True
42862,5646,1,296447664,296447664,,6,39,False,True
42863,5643,0,296449289,296449289,http://www.kielczew.malkiniagorna.pl,7,92,False,True
42866,5648,1,296449200,296449200,,8,128,False,True
42867,5644,1,296449864,,,7,81,False,True
42868,5645,1,296448100,296448367,http://www.sp2.malkiniagorna.pl,13,334,False,True
42869,5649,1,297455608,297455608,,8,124,False,True
42855,5635,2,862719697,862719697,,7,70,False,True
42875,5662,1,297462932,,,4,55,False,True
42872,5663,1,297458102,297458102,http://pspnagoszewka.szkolnastrona.pl,5,43,False,True
42873,5652,0,29452649,297452649,http://splubiejewo.freehost.pl,7,97,False,True
42874,5653,2,297463045,297463045,,7,115,False,True
42876,5661,0,296444141,296444141,,9,204,False,True
42877,5656,1,296459227,296459227,,4,43,False,True
42878,5660,1,296446093,,http://www.pspkalinowo.szkolnastrona.pl,5,80,False,True
42879,5655,0,297453542,297453542,http://www.pspugniewo.szkolnastrona.pl,7,105,False,True
42880,5658,2,296441234,296441234,,6,59,False,True
42881,5659,2,296459319,296459319,http://pspdybki.republika.pl,7,82,False,True
42882,5654,0,296443640,296443640,http://www.pspjasienica.szkolnastrona.pl,7,126,False,True
42883,5664,0,297458128,297458128,,4,37,False,True
42871,5650,1,862774106,862774106,http://spnur.mserwer.pl,9,191,False,True
42887,5671,1,862704071,862704071,,7,106,False,True
42890,5674,1,296459638,296459638,,7,79,False,True
42891,5672,2,296458265,296458456,http://zpowasewo.edu.pl,6,100,False,True
42892,5673,1,296458194,296458194,http://www.psprzasnik.szkolnastrona.pl,7,80,False,True
46330,5675,2,296458223,296458223,,,,False,False
42896,5676,1,862706016,862706016,,16,322,False,True
42947,5718,1,227273570,227273570,,7,123,False,True
42953,5716,2,227273027,227273027,,7,144,False,True
42946,5716,0,227273027,227273027,,7,144,False,True
42939,5724,1,227275010,227275518,http://zsbaniocha.edupage.org,15,286,False,True
42940,5721,0,227273218,227273218,http://spczersk.edupage.org,8,172,False,True
42941,5723,0,227273026,227273026,http://www.zspkaty.szkolnastrona.pl,7,134,False,True
42942,5717,1,227273528,227274110,http://www.sp2.mgk.pl,31,783,False,True
42943,5719,0,227276573,227276573,http://www.spczachowek.edupage.org,7,141,False,True
42944,5722,0,227268993,227268993,http://www.spdobiesz.pl,9,192,False,True
42945,5720,0,227268341,227268341,,7,126,False,True
42975,5757,1,227270804,227270772,http://spprazmow.pl,15,316,False,True
42974,5758,0,227276097,227276097,http://sp_uwieliny.mgk.pl,16,368,False,True
42948,5726,1,227564158,227546820,http://www.zsnr1.internetdsl.pl,17,340,False,True
42949,5727,2,227564191,227564191,http://www.zs2-konstancin.edu.pl,17,343,False,True
42950,5731,1,227564307,227564307,,7,133,False,True
42951,5730,2,227547448,227547448,,0,42,True,True
42952,5728,1,227564282,227564282,http://www.zs3kj.pl,17,335,False,True
42954,5725,1,227542872,227542872,http://www.opacz.edu.pl,7,107,False,True
42955,5732,2,227569888,,http://www.aktywnaedukacja.pl,,,False,False
42957,5734,1,227579399,227579353,http://www.zsplesznowola.pl,26,604,False,True
42958,5735,1,227577362,227577953,http://www.zs-lazy.edu.pl,23,498,False,True
42959,5737,2,227508380,227508899,http://www.zspwni.edu.pl,28,603,False,True
42960,5738,1,227014075,227014075,http://www.szkolawmysiadle.pl,,,False,False
42961,5733,0,227561555,227561555,http://www.zs-mrokow.oswiata.org.pl,19,401,False,True
46244,5739,2,,,,,,False,False
42966,5747,1,227578195,227578195,http://www.spgloskow.waw.pl,16,314,False,True
42962,5749,2,227567519,227567519,http://www.zsppiaseczno.szkolnastrona.pl,19,424,False,True
42963,5746,1,227565217,227565217,http://www.spzalesiegorne.pl,22,515,False,True
42964,5745,0,227567251,227567251,http://www.zspjazgarzew.pl,13,239,False,True
42965,5748,1,227567314,227567314,http://krauzowka.pl,22,490,False,True
42968,5742,1,227562057,227562057,,15,75,True,True
42969,5744,1,227652285,227570072,http://www.sp1piaseczno.pl,29,655,False,True
42970,5751,0,227564125,227502300,http://szkola.konstancin.com,17,427,False,True
42971,5750,1,227567439,227504040,http://sp5piasecznobiposwiata.pl,59,1364,False,True
42973,5752,1,227269260,227269260,,17,403,False,True
46125,5754,1,227153491,,,,,False,False
46126,5741,0,227507440,227507440,http://www.jozefoslaw.szkola.pl,44,964,False,True
46127,5756,1,227572899,227572899,http://ww.szkolamarzen.pl,,,False,False
42976,5762,0,227277181,227277181,http://szpsuchostruga.republika.pl,7,71,False,True
42977,5760,1,227277011,227277011,http://szptarczyn.szkolnastrona.pl,22,528,False,True
42978,5763,0,227277568,227277568,http://www.sppm.neostrada.pl,6,85,False,True
42979,5761,1,227277149,227278689,http://www.pamiatka.edu.pl,8,181,False,True
42980,5769,1,242615055,242615055,,5,41,False,True
42981,5768,1,,,,7,122,False,True
42982,5770,1,,,,6,47,False,True
42983,5767,1,242615015,242615015,http://www.spbielsk.pl,15,313,False,True
42984,5764,1,242655595,242655595,http://www.szkpodstawowa4.republika.pl,6,67,False,True
42985,5765,1,242615119,242615119,http://www.spleszczyn.republika.pl,6,48,False,True
42987,5772,1,242607017,242607017,http://spbodzanow.szkolnastrona.pl,12,255,False,True
42988,5773,0,242606017,242606017,http://www.plock.mscdn.pl/szkoly/spmiszewo,7,118,False,True
42989,5771,1,242607705,242607705,,7,63,False,True
42991,5774,1,242606667,242606667,http://www.nspnowekanigowo,,,False,False
42994,5777,2,242612826,242612826,http://www.spsikorz.pl,6,95,False,True
42995,5776,3,242604027,242604027,,9,172,False,True
42996,5776,1,242604027,242604027,,9,172,False,True
42997,5775,1,242612626,242612626,,10,242,False,True
43009,5791,0,242771133,242771133,http://www.spgrabie.gabin.pl,6,48,False,True
43010,5790,1,,,,19,374,False,True
43012,5788,1,242771402,242771402,,7,73,False,True
43013,5789,1,242775477,242775477,,7,64,False,True
43014,5787,1,242772803,242772803,http://spkamien.gabin.pl,7,66,False,True
43029,5805,2,242778012,242778012,http://www.sppiotrkowek.slubice.org.pl,7,52,False,True
43030,5806,2,242772908,242772908,http://www.spswiniary.pl,7,60,False,True
43031,5804,1,242778074,242778074,http://www.spslubice.dl.pl,14,264,False,True
42999,5778,2,,,,8,121,False,True
43000,5781,1,242652027,242652027,,5,45,False,True
43001,5779,1,242652028,242652028,,12,217,False,True
43003,5782,2,242651325,242651325,,7,89,False,True
43005,5784,1,242601036,242601036,http://www.spcieszewo.xorg.pl,7,68,False,True
43006,5783,1,242601152,242601184,http://www.zsdrobin.pl,16,314,False,True
43007,5786,1,242601028,,http://www.sp.rogotworsk.pl,8,89,False,True
43008,5785,1,242603216,242603216,http://zsleg.pl,9,171,False,True
43040,5817,1,242617011,,,13,232,False,True
43041,5816,1,242617009,242617009,,7,62,False,True
43042,5814,0,242618111,242618111,http://www.spng.szkolnastrona.pl,14,221,False,True
43044,5815,1,242617076,242617076,,7,81,False,True
43016,5793,1,243841420,243841420,http://www.splacksuperszkolna.pl,14,271,False,True
43017,5797,1,242314221,242314221,,,,False,False
43018,5795,1,242313031,,,7,60,False,True
43019,5794,1,242314044,242314044,http://www.malawies.webd.pl,12,209,False,True
43021,5796,1,242314153,242314153,http://spopodgorze.pl,7,99,False,True
43037,5813,1,243662199,243662199,,7,96,False,True
43035,5811,1,243656816,243666806,http://www.sp.starabiala.pl,9,128,False,True
43036,5812,0,243650079,243650075,http://zsproboszczewice.pl,16,297,False,True
43038,5810,1,243662188,243662188,http://www.zsmd.edu.pl,14,261,False,True
43022,5800,1,242610122,242610122,http://www.spsoczewka.pl,7,43,False,True
43023,5799,1,242610214,242611796,,8,179,False,True
43024,5803,1,242613429,242613429,,11,218,False,True
43025,5801,1,242637777,242637777,http://www.sp-rogozino.pl,6,103,False,True
43028,5802,1,242613778,,http://www.spciolkowko.strefa.pl,7,62,False,True
43032,5809,1,242612928,242612928,http://spslupno.pl,10,208,False,True
43033,5807,1,242606518,242606518,http://www.szkolaswiecieniec.pl,7,93,False,True
43034,5808,1,242612922,242612922,http://wwwspliszyno.pl,6,72,False,True
43045,5819,2,,,,7,87,False,True
43046,5818,1,242311030,242311030,http://www.spwyszogrod.szkolnastrona.pl,11,187,False,True
43047,5820,2,,,,7,77,False,True
43302,6073,1,,,,6,125,False,True
43303,6072,1,256412728,256412728,http://zslysow.w.interia.pl,6,68,False,True
43311,6082,2,256312886,,,7,97,False,True
43312,6084,1,256312827,256312827,http://www.szpskorzec.republika.pl,12,228,False,True
43313,6085,0,256316682,,,,,False,False
43314,6083,2,256312828,256312828,http://htt://republika.pl/gralsz,7,95,False,True
43325,6093,1,256312622,256312622,,6,103,False,True
43326,6094,1,256317106,256317106,,7,60,False,True
43327,6092,1,256314218,256314218,,6,114,False,True
43297,6068,0,256313383,,http://www.zs.radzikow.mordy.pl,7,75,False,True
43298,6069,1,256415440,256415371,http://zomordy.pl,12,244,False,True
43320,6091,1,256417329,256417329,http://zowis.cba.pl,12,189,False,True
43321,6090,1,256417328,256417328,http://www.zosmiary.pl,7,87,False,True
43322,6089,1,256417385,256417385,http://www.zoradomysl.pl,7,106,False,True
43329,6097,1,256416391,256416391,,6,91,False,True
43335,6100,1,256413003,256413003,http://www.zbuczynjp2.pl,15,345,False,True
43331,6098,1,256319010,256319010,http://ww.spczuryly.pl,6,77,False,True
43332,6096,0,256416328,256416328,,7,99,False,True
46007,6102,2,256325173,256325173,http://zsn-kornel.pl,,,False,False
46129,6099,2,256426411,256217390,,0,,False,True
43291,6061,1,256420636,,http://www.zeliszew.kotun.pl,8,134,False,True
43292,6064,1,256426466,,,7,81,False,True
43289,6062,2,256312429,253612429,http://www.zsbojmie.republika.pl,8,114,False,True
43294,6060,1,256414326,256414326,http://www.arct.kotun.pl,14,306,False,True
43284,6056,2,256312980,256312980,http://www:spdomanice.republika.pl,7,135,False,True
43285,6055,1,256426175,256217172,http://szkolaolszyc.edupage.org.,7,91,False,True
43287,6058,1,256312029,256312029,http://www.skaleta.republika.pl,6,99,False,True
43288,6057,1,256312060,256312060,,5,41,False,True
65989,6059,1,256312067,256312067,,5,46,False,True
43295,6066,1,256411327,256411327,http://www.pspmokobody.edu.pl,13,273,False,True
43296,6065,0,256314328,256314328,http://www.niwiski.edu.pl,7,106,False,True
43300,6070,0,256313127,256313127,,6,74,False,True
43301,6071,1,256312137,256312137,http://zspaprotnia.com,7,123,False,True
43304,6081,1,256436076,256436076,,10,190,False,True
43305,6078,1,256325416,256325416,http://www.bialki.gminasiedlce.pl,8,181,False,True
43306,6077,1,256329410,256329410,http://www.golice.gminasiedlce.pl,8,108,False,True
43307,6075,0,256325171,256325171,http://www.strzala.gminasiedlce.pl,8,205,False,True
43308,6079,0,256323395,256323395,http://www.iganie.gminasiedlce.pl,15,281,False,True
43309,6080,2,256313627,256313627,,7,108,False,True
43310,6076,3,,,,14,249,False,True
43315,6087,1,256313427,256313427,,7,79,False,True
43317,6088,2,256314506,256314506,http://www.suchozebry.edu.pl,9,193,False,True
43318,6086,1,256314969,256312250,,6,62,False,True
43601,6675,2,226285018,226296657,http://www.zs68.waw.pl,9,190,False,True
43588,6607,2,228310338,228319707,http://www.sp210.szkolnastrona.pl,19,442,False,True
43579,6644,2,226287992,226287992,http://www.sp29.asi.pl,17,417,False,True
43585,6693,3,228274006,228274006,,20,492,False,True
43586,6555,2,226288688,226288688,http://www.jedynka.edu.pl,15,363,False,True
43587,6614,2,226202936,226202936,http://sp220.pl,21,499,False,True
43590,6603,2,226213291,226213291,http://www.sp203.edu.pl,16,372,False,True
43591,6569,2,226281141,226281141,http://www.sp12.edupage.org,16,386,False,True
43595,6816,2,226359537,226359537,http://www.pzs.waw.pl,,,False,False
43602,6676,2,228278728,228278728,http://www.zs69.x.pl,15,290,False,True
66544,6733,3,226280431,226254720,http://instytut-gluchoniemych.waw.pl,13,74,True,True
66545,6757,2,228278725,228278725,http://www.sp34.neostrada.pl,19,449,False,True
66546,6718,2,,,,8,49,True,True
66551,6608,2,228261747,228261747,http://www.sp211.hg.pl,14,264,False,True
66554,6587,2,228311327,228311327,http://www.sp158.waw.pl,17,387,False,True
66555,6659,2,228310823,228310834,http://www.sp32.waw.pl,19,426,False,True
66559,6824,2,226251512,226251512,http://www.szkola16sto.pl,,,False,False
66560,6679,2,226292515,226292515,http://www.zs60.waw.pl,17,377,False,True
66566,6796,2,228423908,228410887,http://www.warsawmontessori.edu.pl,,,False,False
43720,6827,2,228460162,228460162,http://astronautow.pl,,,False,False
43721,6755,2,228460931,228460931,http://www.sp87.pl,12,228,False,True
43722,6701,2,228460932,228460932,http://www.sp88.edu.pl,18,423,False,True
46251,6779,2,504509504,,http://www.argonaut.edu.pl,,,False,False
66647,6618,2,228460381,228460381,http://www.sp227.waw.pl,7,150,False,True
66652,6637,2,228461685,228685333,http://www.sdnokecie.pl,1,8,False,True
66653,6689,2,228635946,228635946,http://www.sp66.waw.pl,17,410,False,True
43633,6645,2,223530109,224997463,http://zss107.witrynaszkolna.pl,1,3,False,True
43631,6688,2,228335836,228335836,http://sp65.waw.pl,29,700,False,True
43634,6752,2,228394814,228394814,http://oppman.edu.pl,15,313,False,True
66678,6586,2,228332205,228332205,,5,36,True,True
66677,6634,2,226634849,226634849,http://www.sp267.waw.pl,22,503,False,True
66680,6702,3,226339717,226339717,http://www.sp92warszawa.edupage.org,20,527,False,True
43653,6640,2,226796533,226796533,http://www.sp28warszawa.edupage.org,27,668,False,True
43641,6565,2,226794692,226794692,http://www.sp114.edu.pl,28,682,False,True
43644,6732,2,228110306,228110306,http://WWW.ZSSPBARTNICZA.WAW.PL,13,94,True,True
43645,6647,2,228113682,228113682,http://www.sp298.edupage.org,23,518,False,True
43647,6698,2,226797895,226797895,http://www.sp84.waw.pl,32,780,False,True
43649,6638,2,228114940,228114940,http://www.sp277.pl,31,744,False,True
43656,6685,3,226790343,226790343,http://sp58.edupage.org,8,164,False,True
43655,6742,2,228111144,226768325,http://sp275.waw.pl,28,637,False,True
43657,6677,2,228115843,228115843,http://www.sp42.waw.pl,35,808,False,True
66570,6682,2,226791445,226791445,http://www.sp52.pl,30,739,False,True
66580,6767,2,226790108,226790108,http://www.psp108.edu.pl,,,False,False
43532,6807,4,224273705,224273707,http://www.probeanus.pl,,,False,False
43537,6633,3,228232438,228232438,http://www.sp264.internetdsl.pl,17,429,False,True
43538,6619,2,228250938,228250938,http://www.sp23.warszawa.pl,14,366,False,True
43539,6595,3,228222005,228222005,http://www.sp175.neostrada.pl,22,536,False,True
43541,6710,2,228220920,228220920,http://www.sp97.waw.pl,13,261,False,True
43542,6556,2,228234197,228234197,http://www.sp10warszawa.edupage.org,14,339,False,True
43545,6841,3,228251854,228251854,http://www.nsp81.pl,,,False,False
66498,6596,2,228220642,224623139,,14,69,True,True
66502,6584,2,228226608,228245134,http://www.dabrowska.edupage.org,15,354,False,True
66505,6743,2,226583430,226583430,http://www.szkola280.pl,19,418,False,True
66506,6751,2,228222736,228222736,http://www.szkola61.pl,19,423,False,True
66508,6777,2,228221575,228222013,http://www.meridian.edu.pl,,,False,False
